Type,Form,Sub-Category,Brand,Product Name,Price,Mo. Sales,Mo. Revenue,Rank,D. Sales,Date First Available,Reviews,Rating,ASIN,Link,Date Year,ASIN2,len,Mo_Revenue_Mln,Joints,Body,Digestive,Skin,Respiratore,Inner
Cats,Fluid/Gel/Drops,Multivitamins,Pet Wellbeing,pet wellbeing - immune sure for cats - herbal immune support in felines - 2oz (59ml),38.95,60,2337,37040,3,2/26/2016 0:00,125,41,B01B7TOQCK,https://www.amazon.com/Pet-Wellbeing-Immune-Support-Booster/dp/B01B7TOQCK/ref=zg_bs_3024166011_66?_encoding=UTF8&psc=1&refRID=K78CMDBZMJHDX68NG199,2016,B01B7TOQCK,17,0.0023,,,,,,
Cats,Other,Probiotics,PSCPets,pscpets intelliflora nutritional supplement 300gm,125.89,18,2266,48336,2,5/1/2011 0:00,16,43,B007TAVSZU,https://www.amazon.com/PSCPets-IntelliFlora-Nutritional-Supplement-300gm/dp/B007TAVSZU/ref=zg_bs_3024167011_25?_encoding=UTF8&psc=1&refRID=ZM1G5KK3CS4DPR3MBKDE,2011,B007TAVSZU,14,0.0023,,,,,,
Dogs,Other,Herbal Supplements,Farnam,farnam grow colt growth & development supplement for horses,24.99,90,2249,41054,2,11/13/2019,63,46,B081GJFGK7,https://www.amazon.com/Farnam-Growth-Development-Supplement-pounds/dp/B081GJFGK7/ref=zg_bs_3024220011_89?_encoding=UTF8&psc=1&refRID=PCD7ZS98Y9T3XDB1RXNN,2019,B081GJFGK7,22,0.0022,,,,,,
Cats,Fluid/Gel/Drops,Multivitamins,PetAg,petag ut solution gel supplement - kidney support for cats - contains cranberry & vitamin c - 3.5 oz - 2 pack,25.48,17,433,50087,2,12/2/2020 0:00,4,5,B08PM865DW,https://www.amazon.com/PetAg-Solution-Gel-Supplement-Cranberry/dp/B08PM865DW/ref=zg_bs_3024166011_81?_encoding=UTF8&psc=1&refRID=K78CMDBZMJHDX68NG199,2020,B08PM865DW,17,0.0004,,,,,,Inner
Cats&Dogs,Other,Multivitamins,Sun Chlorella,sun chlorella- rejuv-a-wafers- chlorella & eleuthero superfood supplement for dogs and cats (60 wafers),24.99,90,2249,38757,2,4/13/2012 0:00,185,45,B007TWNOG4,https://www.amazon.com/Sun-Chlorella-Chlorella-Eleuthero-Supplement/dp/B007TWNOG4/ref=zg_bs_3024166011_67?_encoding=UTF8&psc=1&refRID=K78CMDBZMJHDX68NG199,2012,B007TWNOG4,22,0.0022,,,,,,
Dogs,Fluid/Gel/Drops,Multivitamins,PetAg,petag dyne high-calorie liquid nutritional supplement for dogs & puppies - provides energy vitamins & extra nutrition for pets - 128 fl oz (1 gallon),59.49,1178,70079,2824,39,4/6/2017,1416,47,B06Y2YT34R,https://www.amazon.com/dp/B06Y2YT34R,2017,B06Y2YT34R,17,0.0701,,,,,,
Cats&Dogs,Other,Herbal Supplements,Herbsmith,herbsmith comfort aches  herbal pain relief for dogs + cats  for pet aches + pains  anti-inflammatory supplement,91.19,24,2189,63895,1,9/21/2012,57,44,B00B4XECI8,https://www.amazon.com/Herbsmith-Comfort-Aches-Anti-Inflammatory-Supplement/dp/B00B4XECI8/ref=zg_bs_3024165011_37?_encoding=UTF8&psc=1&refRID=4V3AMF2SWS5E66ZK2F2K,2012,B00B4XECI8,27,0.0022,Joint,,,,,
Dogs,Fluid/Gel/Drops,Probiotics,PetAg,petag bene-bac plus pet gel fos prebiotic and probiotic 4 pk,11.41,190,2168,26888,4,10/11/2010,835,47,B0041KMXZU,https://www.amazon.com/PetAg-Bene-Bac-Plus-Prebiotic-Probiotic/dp/B0041KMXZU/ref=zg_bs_3024222011_87?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2010,B0041KMXZU,14,0.0022,,,Digestive,,,
Dogs,Powder,Probiotics,PetAg,petag bene-bac plus pet powder with fos and probiotics - recommended for all animals subjected to adverse conditions - 16 oz (1 lb),23.19,392,9090,13954,11,10/2/2001,745,47,B003FDWWPA,https://www.amazon.com/Bene-Bac-Plus-Prebiotic-Powder-1-Pound/dp/B003FDWWPA/ref=zg_bs_3024222011_52?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2001,B003FDWWPA,14,0.0091,,,Digestive,,,
Dogs,Fluid/Gel/Drops,Probiotics,PetAg,petag bene-bac plus pet gel - fos & probiotics gel supplement with naturally occurring microorganisms - 1 count (15 g syringe),10.39,332,3449,15419,9,7/15/2004,1266,48,B0002ASS0W,https://www.amazon.com/PetAg-Bene-Bac-Pet-Gram-Syringe/dp/B0002ASS0W/ref=zg_bs_3024222011_58?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2004,B0002ASS0W,14,0.0034,,,Digestive,,,
Dogs,Fluid/Gel/Drops,Herbal Supplements,PetAlive,petalive prospet dropstm 2 pack,59.95,23,1379,44428,2,10/20/2020,3,3,B08LHBN3M7,https://www.amazon.com/PetAlive-ProsPet-DropsTM-2-Pack/dp/B08LHBN3M7/ref=zg_bs_3024220011_95?_encoding=UTF8&psc=1&refRID=PCD7ZS98Y9T3XDB1RXNN,2020,B08LHBN3M7,22,0.0014,,,,,,
Dogs,Other,Probiotics,Fidobiotics,fidobiotics good guts daily probiotic for medium mutts coconut peanut butter 6 billion cfu 1 oz (30 g),18.99,115,2184,23296,5,9/11/2017,55,47,B075JRQXGM,https://www.amazon.com/Fidobiotics-Probiotic-Medium-Coconut-Billion/dp/B075JRQXGM/ref=zg_bs_3024222011_79?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2017,B075JRQXGM,14,0.0022,,,Digestive,,,
Cats,Other,Multivitamins,Wholistic Pet Organics,wholistic pet organics feline complete: cat multivitamins for total body health - cat supplement with vitamins minerals prebiotics probiotics antioxidants and more,20.99,104,2183,20805,6,1/6/2013 0:00,182,43,B003AVQ5R8,https://www.amazon.com/Wholistic-Pet-Organics-Feline-Complete/dp/B003AVQ5R8/ref=zg_bs_3024166011_49?_encoding=UTF8&psc=1&refRID=16Q0DR83JKT4NZZ8AAVY,2013,B003AVQ5R8,17,0.0022,,Body,Digestive,,,
Dogs,Other,Antioxidants,AMBER NATURALZ,amber naturalz - kidney rejuvenator - kidney health - for petz - 1 ounce,31.97,68,2174,45814,2,2/4/2010,213,43,B00375D2C8,https://www.amazon.com/Amber-Tech-Kidney-Rejuvenator-Antioxidants/dp/B00375D2C8/ref=zg_bs_3024217011_44?_encoding=UTF8&psc=1&refRID=P744C1FB69JQETB6DZ08,2010,B00375D2C8,16,0.0022,,,,,,Inner
Cats,Other,Antioxidants,Dr. Bill's,dr. bills feline immune support | pet supplement | immune support for cats | colostrum for cats | includes beta glucan lactoferrin colostrum zinc coenzyme q-10 and bifidobacterium,20.99,102,2141,40106,2,9/9/2017 0:00,81,41,B075HCGDXL,https://www.amazon.com/Dr-Bills-Feline-Support-Supplement/dp/B075HCGDXL/ref=zg_bs_3024162011_16?_encoding=UTF8&psc=1&refRID=K9692AG3BKTSME34WA3H,2017,B075HCGDXL,16,0.0021,,,,,,
Cats&Dogs,Other,Herbal Supplements,Animal Essentials,animal essentials colon rescue herbal gi support for dogs & cats 2 fl oz | phytomucil blend supports normal bowel function,20.9,101,2111,26880,4,1/18/2010,174,46,B002V3T4H4,https://www.amazon.com/Animal-Essentials-Colon-Rescue-ounces/dp/B002V3T4H4/ref=zg_bs_3024220011_69?_encoding=UTF8&psc=1&refRID=PCD7ZS98Y9T3XDB1RXNN,2010,B002V3T4H4,27,0.0021,,,Digestive,,,
Dogs,Chews,Probiotics,Petaxin,petaxin probiotics for dogs - 6 strains with prebiotics - supports digestive and immune system  relief for diarrhea bad breath allergies gas constipation hot spots - made in usa - 120 chews,25.94,223,5785,17905,8,7/12/2019,566,45,B07V81CFSQ,https://www.amazon.com/Petaxin-Probiotics-Dogs-Prebiotics-Constipation/dp/B07V81CFSQ/ref=zg_bs_3024222011_65?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2019,B07V81CFSQ,14,0.0058,,Body,Digestive,,,
Cats&Dogs,Oil,Herbal Supplements,PETCLUBBROTHERS B,thers b hemp oil for dogs & cats 300000 - premium hemp seed oil - grown & made in usa - supports hip & joint health - natural stress & anxiety relief - pet omega 3 6 & 9-1 fl oz (30ml)petclubbro,12.95,690,8936,7589,23,...,815,43,PETCLUBBRO,https://www.amazon.com/PETCLUBBROTHERS-Oil-Dogs-Cats-300/dp/B08L3T3P2P/ref=zg_bs_3024220011_16?_encoding=UTF8&psc=1&refRID=EY1GRVBRKJDM5T6J1GP8,,B08L3T3P2P,27,0.0089,Joint,,,,,
Cats&Dogs,Oil,Herbal Supplements,PETCLUBBROTHERS B,petclubbrothers b hemp oil for dogs and cats - hemp oil drops 200000 - made in usa - rich in omega 3-6-9 - hip & joint health,22.49,7665,172386,437,279,1/8/2015,10050,43,B07Y26ZB4H,https://www.amazon.com/Hemp-Oil-Dogs-Cats-Inflammation/dp/B07Y26ZB4H/ref=zg_bs_2975397011_10?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2015,B07Y26ZB4H,27,0.1724,Joint,,,,,
Dogs,Oil,Fish Oil Supplements,PetHonesty,pethonesty anti-scratch salmon oil - omega-3 for dogs - pet liquid food supplement - epa + dha fatty acids reduce shedding & itching - supports joints brain & heart health,25.99,948,24639,7785,23,4/29/2021 0:00,176,43,B08WTJN17D,https://www.amazon.com/PetHonesty-Anti-Scratch-Salmon-Oil-Supplement/dp/B08WTJN17D/ref=zg_bs_3024219011_62?_encoding=UTF8&psc=1&refRID=WERNG1P97E2ENEXSF2XR,2021,B08WTJN17D,24,0.0246,Joint,Body,,Skin,,
Cats&Dogs,Oil,Fish Oil Supplements,PetHonesty,pethonesty salmon oil + hemp for dogs & cats - wild alaskan salmon oil - fish oil hemp oil reduce itching & dry skin omega-3 for dogs dha for pets joint/immune support 16-oz bottle liquid pump,25.99,478,12423,9997,17,12/31/2020 0:00,344,45,B08NR3HLP6,https://www.amazon.com/PetHonesty-Salmon-Hemp-Dogs-Cats/dp/B08NR3HLP6/ref=zg_bs_3024219011_73?_encoding=UTF8&psc=1&refRID=WERNG1P97E2ENEXSF2XR,2020,B08NR3HLP6,29,0.0124,Joint,,,Skin,,
Cats&Dogs,Oil,Fish Oil Supplements,PetHonesty,pethonesty wild alaskan salmon oil for dogs - omega-3 for dogs - pet liquid food supplement - epa + dha fatty acids reduce shedding & itching - supports joints brain & heart health,34.99,512,17915,12786,17,12/4/2019 0:00,472,44,B082BDZ992,https://www.amazon.com/dp/B082BDZ992,2019,B082BDZ992,24,0.0179,Joint,Body,,Skin,,
Dogs,Oil,Fish Oil Supplements,PetHonesty,pethonesty 100% natural omega-3 fish oil for dogs from iceland - omega-3 for dogs - pet liquid food supplement- epa + dha fatty acids reduce shedding & itching- supports joints brain & heart health,29.99,3673,110153,969,162,2/19/2020 0:00,1962,46,B082BCP45S,https://www.amazon.com/PetHonesty-100-Natural-Omega-3-Iceland/dp/B082BCP45S/ref=zg_bs_2975397011_20?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2020,B082BCP45S,24,0.1102,Joint,Body,,Skin,,
Dogs,Chews,Fish Oil Supplements,PetHonesty,pethonesty omega skinhealth chews for dogs - omega 3 fish oil for dogs - kelp spirulina omega-3s alaskan for healthy skin & coat cure itchy skin dog allergies reduce shedding - 90 ct. (salmon),25.99,402,10448,8965,19,3/26/2021 0:00,122,42,B08162LD3D,https://www.amazon.com/PetHonesty-Omega-SkinHealth-Fish-Treats/dp/B08162LD3D/ref=zg_bs_3024219011_70?_encoding=UTF8&psc=1&refRID=WERNG1P97E2ENEXSF2XR,2021,B08162LD3D,24,0.0104,,Body,,Skin,,
Dogs,Chews,Fish Oil Supplements,PetHonesty,pethonesty allergy skinhealth - fish oil for dogs with omegas dhagold flaxseed probiotics for itch-free skin shiny coats hotspots reduce shedding - soft chews for healthy skin & coat,29.99,5714,171363,705,203,5/21/2019 0:00,5776,42,B07S2Z8S97,https://www.amazon.com/PetHonesty-SkinHealth-Supplement-Probiotics-Itch-Free/dp/B07S2Z8S97/ref=zg_bs_2975397011_14?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2019,B07S2Z8S97,24,0.1714,,Body,Digestive,Skin,,
Dogs,Oil,Multivitamins,PetHonesty,pethonesty 10 in 1 dog multivitamin with glucosamine - essential dog vitamins with glucosamine chondroitin probiotics and omega fish oil for dogs overall health - vitamins for joint supplement heart,25.99,15187,394710,138,527,8/22/2018,15641,46,B07GRMQLGK,https://www.amazon.com/Dog-Multivitamin-Glucosamine-Chondroitin-Probiotics/dp/B07GRMQLGK/ref=zg_bs_2975397011_5?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2018,B07GRMQLGK,17,0.3947,Joint,Body,Digestive,,,
Dogs,Other,Probiotics,HealthyPets,proflora probiotic for dogs - healthy digestion - boost immune system - normal bowel function - skin and coat health - supplement for gi tract - 30 servings,19.99,103,2059,24368,5,8/30/2014,97,46,B00N5UFYEO,https://www.amazon.com/Proflora-Probiotic-Dogs-Digestion-Supplement/dp/B00N5UFYEO/ref=zg_bs_3024222011_81?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2014,B00N5UFYEO,14,0.0021,,,Digestive,Skin,,
Dogs,Chews,Fish Oil Supplements,PetHonesty,pethonesty salmon skinhealth for dogs - omega 3 fish oil for dogs all-natural wild alaskan salmon chews for dogs for healthy skin & coat cure itchy skin dog allergies reduce shedding - 90 ct,25.99,2448,63624,2041,88,5/16/2018 0:00,3847,44,B07D3ZM3WZ,https://www.amazon.com/Salmon-Oil-Dogs-All-Natural-Allergies/dp/B07D3ZM3WZ/ref=zg_bs_2975397011_45?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2018,B07D3ZM3WZ,24,0.0636,,Body,,Skin,,
Dogs,Chews,Probiotics,PetHonesty,pethonesty probiotics for dogs 90 all-natural advanced dog probiotics chews with prebiotics & pumpkin relieves dog diarrhea and constipation improves digestion allergy immunity & health,25.99,7194,186972,431,281,5/16/2018,5706,45,B07D3Z6ZVC,https://www.amazon.com/PetHonesty-Probiotics-All-Natural-Prebiotics-Constipation/dp/B07D3Z6ZVC/ref=zg_bs_2975397011_9?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2018,B07D3Z6ZVC,14,0.187,,Body,Digestive,,,
Dogs,Chews,Probiotics,PetLab,prebiotics dental sticks for dogs | peppermint flavoured prebiotic dental chews | targets plaque & tartar | supports gums and healthy teeth,27.89,210,5857,17174,8,11/12/2020,118,46,B08N9S1314,https://www.amazon.com/Prebiotics-Peppermint-Flavoured-Prebiotic-Supports/dp/B08N9S1314/ref=zg_bs_3024222011_63?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2020,B08N9S1314,14,0.0059,Joint,,,,,
Dogs,Oil,Fish Oil Supplements,Petsmont,petsmont wild alaskan salmon oil for dogs formula 32 oz dog fish oil dog salmon oil omega oil for dogs liquid fish oil for dogs liquid pump omega 3 for dogs,24.99,1060,26489,4959,37,7/17/2020 0:00,236,47,B08D6VCF52,https://www.amazon.com/Petsmont-Wild-Alaska-Salmon-Formula/dp/B08D6VCF52/ref=zg_bs_3024219011_45?_encoding=UTF8&psc=1&refRID=ZMB7AY43R30EDD115TDV,2020,B08D6VCF52,24,0.0265,,,,,,
Dogs,Fluid/Gel/Drops,Antioxidants,Pet Wellbeing,pet wellbeing - more mushrooms kit for dog cancer - promotes immune system support and antioxidant protection in canines - turkey tail reishi maitake astragalus blessed thistle sheep sorrel,88.31,23,2031,95733,0,6/24/2020,19,43,B08BSRSDZB,https://www.amazon.com/Pet-Wellbeing-Antioxidant-Protection-Astragalus/dp/B08BSRSDZB/ref=zg_bs_3024217011_66?_encoding=UTF8&psc=1&refRID=RM6EP1K6GE47ECYRTM5W,2020,B08BSRSDZB,16,0.002,,Body,,,,
Cats&Dogs,Other,Herbal Supplements,Animal Essentials,animal essentials tranquility blend herbal formula for dogs & cats - made in usa calming supplement anxiety relief,22.3,90,2007,27505,4,4/25/2011,298,43,B009KE05BQ,https://www.amazon.com/Animal-Essentials-Tranquility-Blend-Liquid/dp/B009KE05BQ/ref=zg_bs_3024220011_70?_encoding=UTF8&psc=1&refRID=PCD7ZS98Y9T3XDB1RXNN,2011,B009KE05BQ,27,0.002,,,,,,
Dogs,Chews,Probiotics,PetVitalityPRO,petvitalitypro probiotics for dogs with natural digestive enzymes  4 bill cfus/2 soft chews  dog diarrhea upset stomach yeast gas bad breath immunity allergies skin itching hot spots,19.95,1803,35970,3912,48,5/25/2016,3160,44,B01G5CB442,https://www.amazon.com/PetVitalityPRO-Probiotics-Digestive-Diarrhea-Allergies/dp/B01G5CB442/ref=zg_bs_2975397011_95?_encoding=UTF8&psc=1&refRID=R6NPE5T9F60K74NPS2AY,2016,B01G5CB442,14,0.036,,Body,Digestive,Skin,,
Dogs,Chews,Probiotics,PL360,pl360 shed no more chewable supplement for dogs | reduces shedding allergies & itching | for sensitive skin and hair | natural and safe ingredients,14.49,585,8477,9750,17,10/2/2001,1475,37,B0015QTA2M,https://www.amazon.com/PL360-Shed-Chewable-Supplement-Count/dp/B0015QTA2M/ref=zg_bs_3024222011_40?_encoding=UTF8&psc=1&refRID=J6X12FAA51FQK6Z3EEX8,2001,B0015QTA2M,14,0.0085,,Body,,Skin,,
Dogs,Chews,Probiotics,planopaws,tummy treats - probiotics for dogs - all natural dog probiotics and digestive enzymes - allergy relief for dogs - 120 dog breath treats - dog allergy chews - fiber for dogs - safe dog breath freshener,27.99,409,11448,12268,13,10/27/2017,611,44,B074WCGCY1,https://www.amazon.com/Tummy-Treats-Probiotics-Infection-Constipation/dp/B074WCGCY1/ref=zg_bs_3024222011_47?_encoding=UTF8&psc=1&refRID=J6X12FAA51FQK6Z3EEX8,2017,B074WCGCY1,14,0.0114,,Body,Digestive,,,
Dogs,Oil,Fish Oil Supplements,PLATO,plato wild alaskan salmon oil topper give your dog's kibble a boost,9.58,337,3228,12724,12,4/25/2018 0:00,441,44,B07BF92RV4,https://www.amazon.com/Plato-Pet-Treats-Alaskan-Salmon/dp/B07BF92RV4/ref=zg_bs_3024219011_90?_encoding=UTF8&psc=1&refRID=WERNG1P97E2ENEXSF2XR,2018,B07BF92RV4,24,0.0032,,,,,,
Dogs,Chews,Probiotics,POINTPET,pointpet probiotics for dogs - natural probiotic supplement with prebiotics relief from diarrhea dry and itchy skin gas constipation allergies - digestive and immune support 120 soft chews,23.95,198,4742,17059,8,8/26/2019,226,43,B01M3NOYI8,https://www.amazon.com/POINTPET-Probiotics-Dogs-Supplement-Constipation/dp/B01M3NOYI8/ref=zg_bs_3024222011_62?_encoding=UTF8&psc=1&refRID=2TJFRW1HKSP6PRXS5R8H,2019,B01M3NOYI8,14,0.0047,,Body,Digestive,Skin,,
Cats,Other,Probiotics,Nickers,nickers bio coat concentrated biotin supplement - 16 oz,59.99,32,1920,74974,1,1/25/2008 0:00,75,46,B0002X8GZG,https://www.amazon.com/Bio-Coat-Concentrated-Biotin-Supplement/dp/B0002X8GZG/ref=zg_bs_3024167011_36?_encoding=UTF8&psc=1&refRID=ZM1G5KK3CS4DPR3MBKDE,2008,B0002X8GZG,14,0.0019,,,,Skin,,
Dogs,Powder,Herbal Supplements,Dr. Harvey's,dr. harvey's relax & stress - herbal supplement for dogs 7 oz. jar,18.95,101,1914,17274,8,7/31/2013,111,43,B01B67RHAG,https://www.amazon.com/Dr-Harveys-Relax-Stress-Supplement/dp/B01B67RHAG/ref=zg_bs_3024220011_41?_encoding=UTF8&psc=1&refRID=EY1GRVBRKJDM5T6J1GP8,2013,B01B67RHAG,22,0.0019,,,,,,
Dogs,Chews,Antioxidants,Proanthozone,proanthozone derm for dogs (90 chew tabs),20.75,20,415,89724,0,8/29/2011,39,42,B005JTWDAW,https://www.amazon.com/Proanthozone-Derm-Dogs-Chew-Tabs/dp/B005JTWDAW/ref=zg_bs_3024217011_62?_encoding=UTF8&psc=1&refRID=RM6EP1K6GE47ECYRTM5W,2011,B005JTWDAW,16,0.0004,,,,,,
Dogs,Fluid/Gel/Drops,Probiotics,Probios,probios probiocin oral pet gel 15g tube b001hnpw2a,8.99,632,5682,8996,19,10/7/2008,427,47,B001HNPW2A,https://www.amazon.com/Probios%C2%AE-Probiocin-Oral-Pet-Tube/dp/B001HNPW2A/ref=zg_bs_3024222011_38?_encoding=UTF8&psc=1&refRID=J6X12FAA51FQK6Z3EEX8,2008,B001HNPW2A,14,0.0057,,,,,,
Cats&Dogs,Fluid/Gel/Drops,Probiotics,Probonix,probonix probiotics for babies organic non-gmo liquid probiotic drops with 8 live probiotic strains to support gut health for newborns and infants ages 0 to 12 months - 1 month supply - grape,33.44,255,8527,14070,11,1/31/2019 0:00,994,45,B07NLDXNXS,https://www.amazon.com/Probonix-Probiotics-Organic-Probiotic-Newborns/dp/B07NLDXNXS/ref=zg_bs_3024167011_13?_encoding=UTF8&psc=1&refRID=ZM1G5KK3CS4DPR3MBKDE,2019,B07NLDXNXS,14,0.0085,,,Digestive,,,
Cats,Fluid/Gel/Drops,Probiotics,Probonix,probonix probiotics for adults organic non-gmo liquid probiotic drops 12 live probiotic strains lactobacillus acidophilus helps gas ibs lactose intolerance and more - cherry - 1 month supply,32.7,40,1308,59127,1,8/4/2017 0:00,40,44,B074JFW9WP,https://www.amazon.com/Probonix-Probiotics-Lactobacillus-Acidophilus-Intolerance/dp/B074JFW9WP/ref=zg_bs_3024167011_28?_encoding=UTF8&psc=1&refRID=ZM1G5KK3CS4DPR3MBKDE,2017,B074JFW9WP,14,0.0013,,,Digestive,,,
Cats,Other,Multivitamins,Synacore,feline synacore,30.15,63,1899,33688,3,3/20/2007 0:00,117,45,B004ZMTRGM,https://www.amazon.com/Synacore-038134-Feline/dp/B004ZMTRGM/ref=zg_bs_3024166011_61?_encoding=UTF8&psc=1&refRID=K78CMDBZMJHDX68NG199,2007,B004ZMTRGM,17,0.0019,,,,,,
Cats,Powder,Herbal Supplements,PetAg,petag catsure powder 4 oz,,13,0,83586,0,7/1/2017,544,41,B075D6GMD2,https://www.amazon.com/PetAg-Catsure-Powder-4-oz/dp/B075D6GMD2/ref=zg_bs_3024165011_48?_encoding=UTF8&psc=1&refRID=4V3AMF2SWS5E66ZK2F2K,2017,B075D6GMD2,22,0,,,,,,
Dogs,Other,Amino Acids,Essential Pet Products,essential pet products pet supplies,10.02,188,1884,20090,7,4/20/2019 0:00,185,46,B07QJGS9T1,https://www.amazon.com/Essential-Pet-Products-Bladder-Support/dp/B07QJGS9T1/ref=zg_bs_3024216011_3?_encoding=UTF8&psc=1&refRID=YQV57CH83W31J3C5KVPT,2019,B07QJGS9T1,15,0.0019,,,,,,
Dogs,Other,Antioxidants,COMFORT,comfort antioxidant,135.95,13,1767,79338,1,5/15/2020,2,39,B088NJMYS1,https://www.amazon.com/COMFORT-Antioxidant-Supplement-Allergies-Contains/dp/B088NJMYS1/ref=zg_bs_3024217011_57?_encoding=UTF8&psc=1&refRID=RM6EP1K6GE47ECYRTM5W,2020,B088NJMYS1,16,0.0018,,Body,,,,
Dogs,Chews,Multivitamins,ProSense,prosense vitamin solutions 90 count chewable tablets for dogs helps support overall wellness,4.98,3079,15333,1888,95,6/27/2017,4733,46,B01MV4N0DD,https://www.amazon.com/ProSense-Multivitamin-Life-Stages-90-Count/dp/B01MV4N0DD/ref=zg_bs_2975397011_38?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2017,B01MV4N0DD,17,0.0153,,,,,,
Dogs,Chews,Multivitamins,ProSense,prosense advanced strength for dogs glucosamine chew tablets 120 ct,15.6,2624,40934,2052,88,3/1/2015,4145,46,B00SX2N18A,https://www.amazon.com/ProSense-Advanced-Strength-Glucosamine-Tablets/dp/B00SX2N18A/ref=zg_bs_2975397011_46?_encoding=UTF8&psc=1&refRID=HXB3T5C76A6Q89SE8TD9,2015,B00SX2N18A,17,0.0409,,,,,,
Dogs,Other,Amino Acids,Progeny,progeny bb dog breeding supplement premium nutrition for dam and puppy health - amino acids vitamins minerals prebiotic - be certain your pups have the nutrients they need to thrive.,42.99,39,1677,70266,1,3/12/2018 0:00,91,43,B07BF5M56B,https://www.amazon.com/PROGENY-Breeding-Supplement-Premium-Nutrition/dp/B07BF5M56B/ref=zg_bs_3024216011_5?_encoding=UTF8&psc=1&refRID=YQV57CH83W31J3C5KVPT,2018,B07BF5M56B,15,0.0017,,,,,,
Cats,Other,Multivitamins,FELIWAY,feliway cystease advanced urinary tract support for cats (pot size: 30 tablets),24.99,67,1674,45371,2,9/15/2014 0:00,2057,46,B00BWTP7QA,https://www.amazon.com/Feliway-Cystease-Advanced-Urinary-Support/dp/B00BWTP7QA/ref=zg_bs_3024166011_75?_encoding=UTF8&psc=1&refRID=K78CMDBZMJHDX68NG199,2014,B00BWTP7QA,17,0.0017,,,,,,Inner
Dogs,Oil,Fish Oil Supplements,Pure Ocean Nutrients,wild alaskan salmon oil for dogs 32 ounce; natural liquid supplement with omega 3's to support joint heart and immune health essential fatty acids promote a shiny coat and healthy skin,25.97,1069,27762,5501,33,11/18/2019 0:00,1213,46,B07P4LT32T,https://www.amazon.com/Wild-Alaskan-Salmon-Fish-Dogs/dp/B07P4LT32T/ref=zg_bs_3024219011_50?_encoding=UTF8&psc=1&refRID=ZMB7AY43R30EDD115TDV,2019,B07P4LT32T,24,0.0278,Joint,Body,,Skin,,
Cats&Dogs,Other,Herbal Supplements,NUSENTIA,nusentia utrin - urinary support for cats & dogs - dual-action cranberry & d-mannose - for natural bladder health incontinence and recurring uti 60 servings,19.95,83,1656,52269,1,3/10/2014,130,43,B00IWZD37C,https://www.amazon.com/NUSENTIA-Dual-Action-Cranberry-D-Mannose-Recurring/dp/B00IWZD37C/ref=zg_bs_3024165011_32?_encoding=UTF8&psc=1&refRID=4V3AMF2SWS5E66ZK2F2K,2014,B00IWZD37C,27,0.0017,,,,,,Inner
Dogs,Other,Herbal Supplements,Dr. Harvey's,dr. harvey's formative years pediatric herbal supplement for puppies and young dogs (7 oz),17.94,89,1597,19493,7,1/28/2016,81,45,B01B67RI7I,https://www.amazon.com/Dr-Harveys-Formative-Supplement-Puppies/dp/B01B67RI7I/ref=zg_bs_3024220011_48?_encoding=UTF8&psc=1&refRID=EY1GRVBRKJDM5T6J1GP8,2016,B01B67RI7I,22,0.0016,,,,,,
